"url";"titulo_periodico";"h5-index"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+NUTRITION+%26+FOOD+SCIENCE&btnG=";"Current Nutrition & Food Science";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+NUTRITION+%26+FOOD+SCIENCE&btnG=";"Current Research in Nutrition & Food Science";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+NUTRITION+REPORTS&btnG=";"Current Obesity Reports";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+NUTRITION+REPORTS&btnG=";"Current Nutrition Reports";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+HIV+AND+AIDS&btnG=";"Current opinion in HIV and AIDS";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+INSECT+SCIENCE&btnG=";"Current Opinion in Insect Science";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+LIPIDOLOGY&btnG=";"Current Opinion in Lipidology";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+PSYCHIATRY&btnG=";"Current Opinion in Psychology";"101"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+PSYCHIATRY&btnG=";"Current Opinion in Psychiatry";"48"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+PSYCHIATRY&btnG=";"Trends in Psychiatry and Psychotherapy";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+PSYCHIATRY&btnG=";"Trends in Psychology";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+PSYCHIATRY&btnG=";"New Trends in Psychology";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+SUPPORTIVE+AND+PALLIATIVE+CARE&btnG=";"Current Opinion in Supportive and Palliative Care";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+OPINION+IN+VIROLOGY&btnG=";"Current Opinion in Virology";"46"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+PEDIATRIC+RESEARCH&btnG=";"Current Pediatric Reviews";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+PROBLEMS+IN+CARDIOLOGY&btnG=";"Current Problems in Cardiology";"47"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+PHARMACEUTICAL+DESIGN&btnG=";"Current Pharmaceutical Design";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+PHARMACEUTICAL+DESIGN&btnG=";"Current Computer-Aided Drug Design";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+PSYCHIATRY+REVIEWS&btnG=";"Current Psychiatry Research and Reviews";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+TROPICAL+MEDICINE+REPORTS&btnG=";"Current Tropical Medicine Reports";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CURRENT+SOCIOLOGY&btnG=";"Current Sociology";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CYBERPSYCHOLOGY%2C+BEHAVIOR+AND+SOCIAL+NETWORKING&btnG=";"Cyberpsychology, Behavior, and Social Networking";"70"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CYTOGENETIC+AND+GENOME+RESEARCH&btnG=";"Cytogenetic and Genome Research";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CYTOKINE&btnG=";"Cytokine";"61"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CYTOKINE&btnG=";"Cytokine & Growth Factor Reviews";"59"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=CYTOKINE&btnG=";"Journal of Interferon & Cytokine Research";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"International Journal of Data & Network Science";"65"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"SIAM Journal on Mathematics of Data Science";"43"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"International Journal of Data Science and Analytics";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Journal of Statistics and Data Science Education";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"International Journal of Population Data Science";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Journal of Financial Data Science";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Data Science Journal";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Statistical Analysis and Data Mining: The ASA Data Science Journal";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Journal of Applied Data Sciences";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Japanese Journal of Statistics and Data Science";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Journal of Data Science";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"International Journal of Artificial Intelligence, Data Science, and Machine Learning";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"UNP Journal of Statistics and Data Science";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DATA+SCIENCE+JOURNAL&btnG=";"Journal of Data Science";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEATH+STUDIES&btnG=";"Death Studies";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEBATES+DO+NER&btnG=";"Debates do NER";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEBATES+EM+EDUCA%C3%87%C3%83O&btnG=";"Debates em Educação";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEMENTIA+AND+GERIATRIC+COGNITIVE+DISORDERS&btnG=";"Dementia and Geriatric Cognitive Disorders";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEMENTIA+AND+GERIATRIC+COGNITIVE+DISORDERS&btnG=";"Dementia and Geriatric Cognitive Disorders Extra";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEMETRA%3A+ALIMENTA%C3%87%C3%83O%2C+NUTRI%C3%87%C3%83O+%26+SA%C3%9ADE&btnG=";"DEMETRA: Alimentação, Nutrição & Saúde";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEMETRA%3A+ALIMENTA%C3%87%C3%83O%2C+NUTRI%C3%87%C3%83O+%26+SA%C3%9ADE&btnG=";"Demetra: Food, Nutrition & Health/Alimentação, Nutrição & Saúde";"2"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEMENTIA+AND+GERIATRIC+COGNITIVE+DISORDERS+EXTRA&btnG=";"Dementia and Geriatric Cognitive Disorders Extra";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+MATERIALS&btnG=";"Dental Materials";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+MATERIALS&btnG=";"Dental Materials Journal";"36"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+MATERIALS&btnG=";"Journal of Dental Materials & Techniques";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+MATERIALS&btnG=";"日本歯科理工学会誌/The journal of the Japanese Society for Dental Materials and Devices";"3"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+MATERIALS&btnG=";"Dental Materials & Device Register";"1"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"The Journal of Prosthetic Dentistry";"78"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Dental Research";"74"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Dentistry";"69"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Esthetic and Restorative Dentistry";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Dentistry Journal";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"British Dental Journal";"49"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Dental Education";"47"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"International Dental Journal";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"International Journal of Paediatric Dentistry";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"International Journal of Dentistry";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of the American Dental Association";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"European Journal of Dentistry";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Dental Sciences";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"European Journal of Dental Education";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"International Journal of Implant Dentistry";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Dental Materials Journal";"36"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"The Saudi Dental Journal";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Clinical and Experimental Dentistry";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Journal of Evidence-Based Dental Practice";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTISTRY+JOURNAL&btnG=";"Australian Dental Journal";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"International Journal of Oral Science";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Japanese Dental Science Review";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Journal of Dental Sciences";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Journal of Applied Oral Science";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Journal of Oral Science";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Imaging Science in Dentistry";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"European Journal of Oral Sciences";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Journal of Evolution of Medical and Dental Sciences";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Odovtos-International Journal of Dental Sciences";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"SWISS DENTAL JOURNAL SSO–Science and Clinical Topics";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Minerva Dental and Oral Science";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"International Journal of Scientific Research in Dental and Medical Sciences";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Brazilian Journal of Oral Sciences";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Journal of Advanced Medical and Dental Sciences Research";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Lasers in Dental Science";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Oral Science International";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Indian Journal of Dental Sciences";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Saudi Journal of Oral Sciences";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"Scientific Dental Journal";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+SCIENCE&btnG=";"SRM Journal of Research in Dental Sciences";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DENTAL+TRAUMATOLOGY&btnG=";"Dental Traumatology";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGIC+SURGERY&btnG=";"Dermatologic Surgery";"36"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGIC+SURGERY&btnG=";"Journal of Dermatology and Dermatologic Surgery";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGIC+SURGERY&btnG=";"Surgical And Cosmetic Dermatology";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEPRESSION+AND+ANXIETY&btnG=";"Depression and Anxiety";"58"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGIC+THERAPY&btnG=";"Dermatologic Therapy";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGIC+THERAPY&btnG=";"Journal of Dermatological Treatment";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGIC+THERAPY&btnG=";"Dermatology and Therapy";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DESACATOS&btnG=";"Desacatos";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of the American Academy of Dermatology";"113"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of the European Academy of Dermatology & Venereology";"88"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"British Journal of Dermatology";"86"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"JAMA Dermatology";"72"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of Investigative Dermatology";"71"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"American Journal of Clinical Dermatology";"65"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of Cosmetic Dermatology";"59"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of Dermatological Treatment";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Dermatology and Therapy";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"International Journal of Dermatology";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Experimental Dermatology";"49"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Clinical, Cosmetic and Investigational Dermatology";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Clinical and Experimental Dermatology";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of the German Society of Dermatology: JDDG";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"The Journal of Dermatology";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Clinics in Dermatology";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Dermatology";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Archives of Dermatological Research";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Pediatric Dermatology";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DERMATOLOGY&btnG=";"Journal of Dermatological Science";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DESALINATION+AND+WATER+TREATMENT&btnG=";"Desalination and Water Treatment";"47"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DETRITUS&btnG=";"Detritus";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DESTAQUES+ACAD%C3%8AMICOS&btnG=";"Revista Destaques Acadêmicos";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEVELOPING+WORLD+BIOETHICS&btnG=";"Developing World Bioethics";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEVELOPMENT+IN+PRACTICE&btnG=";"Development in Practice";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEVELOPMENT+IN+PRACTICE&btnG=";"Research and Practice in Intellectual and Developmental Disabilities";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEVELOPMENTAL+AND+COMPARATIVE+IMMUNOLOGY&btnG=";"Xi bao yu fen zi mian yi xue za zhi/Chinese Journal of Cellular and Molecular Immunology";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEVELOPMENTAL+NEUROREHABILITATION&btnG=";"Developmental Neurorehabilitation";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DEVIR+EDUCA%C3%87%C3%83O&btnG=";"Devir Educação";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=DIABETES+%26+METABOLIC+SYNDROME&btnG=";"Diabetes & Metabolic Syndrome: Clinical Research & Reviews";"106"
